ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_07AJO5,0.033405010150043886,0.010428126580069887,0.034585616085914206,0.033405010150043886,0.010428126580069887,0.034585616085914206
ID_6UV94Z,0.03348094749448393,0.010593840789489335,0.034841211080630964,0.03348094749448393,0.010593840789489335,0.034841211080630964
ID_TVDDBE,0.03348094749448393,0.011108378797027675,0.03637148334168108,0.03348094749448393,0.011108378797027675,0.03637148334168108
ID_876BNL,0.05712185032787012,0.3310781284043961,0.4970986240034633,0.05712185032787012,0.3310781284043961,0.4970986240034633
ID_HDUN96,0.035442347685920396,0.25442446688415316,0.43953855348360804,0.035442347685920396,0.25442446688415316,0.43953855348360804
ID_O7XCVA,0.03812250562810228,0.25717040998614576,0.47314052864873934,0.03812250562810228,0.25717040998614576,0.47314052864873934
ID_HN3Q2B,0.03936011538653267,0.3362782902689164,0.5270519846802761,0.03936011538653267,0.3362782902689164,0.5270519846802761
ID_43WX04,0.038969907304204784,0.03084037801587168,0.05301601190892935,0.038969907304204784,0.03084037801587168,0.05301601190892935
ID_18QI1A,0.30010100623053504,0.44982155433761806,0.4837460868566954,0.30010100623053504,0.44982155433761806,0.4837460868566954
ID_LZIJWN,0.03843558746542801,0.043172048488683994,0.06471262672039607,0.03843558746542801,0.043172048488683994,0.06471262672039607
ID_A8HYQ6,0.0387493707054712,0.04590782918631354,0.0629092651245768,0.0387493707054712,0.04590782918631354,0.0629092651245768
ID_FE5SES,0.038969907304204784,0.03084037801587168,0.054083966959800625,0.038969907304204784,0.03084037801587168,0.054083966959800625
ID_YVKYBF,0.0385919925767796,0.03912599531038462,0.04496428877783823,0.0385919925767796,0.03912599531038462,0.04496428877783823
ID_ML1SA5,0.035998345700810654,0.029988763058956508,0.02722254701692483,0.035998345700810654,0.029988763058956508,0.02722254701692483
ID_DBPJBC,0.03843558746542801,0.04053488835366165,0.06688168326305555,0.03843558746542801,0.04053488835366165,0.06688168326305555
ID_Q51LM9,0.30010100623053504,0.44982155433761806,0.4837460868566954,0.30010100623053504,0.44982155433761806,0.4837460868566954
ID_KSCMRK,0.29875450014878024,0.45745422313842465,0.48274662926490386,0.29875450014878024,0.45745422313842465,0.48274662926490386
ID_YBTPCY,0.035998345700810654,0.029988763058956508,0.02722254701692483,0.035998345700810654,0.029988763058956508,0.02722254701692483
ID_9HS5DB,0.036281808366030746,0.027258392104194985,0.03115383722824485,0.036281808366030746,0.027258392104194985,0.03115383722824485
ID_8GOXK3,0.038969907304204784,0.0305804273904009,0.05301601190892935,0.038969907304204784,0.0305804273904009,0.05301601190892935
ID_PP01G2,0.036281808366030746,0.02585873998880501,0.03128589796890204,0.036281808366030746,0.02585873998880501,0.03128589796890204
ID_R4LUTD,0.036281808366030746,0.022968997433426938,0.03009615031096876,0.036281808366030746,0.022968997433426938,0.03009615031096876
ID_QD9ZYZ,0.036281808366030746,0.027258392104194985,0.03115383722824485,0.036281808366030746,0.027258392104194985,0.03115383722824485
ID_9A3RGH,0.036281808366030746,0.027258392104194985,0.03115383722824485,0.036281808366030746,0.027258392104194985,0.03115383722824485
ID_9SL27X,0.036281808366030746,0.026242098138512186,0.030542557288117143,0.036281808366030746,0.026242098138512186,0.030542557288117143
ID_1JDULR,0.03645503517301747,0.03224398900686359,0.029302831204481,0.03645503517301747,0.03224398900686359,0.029302831204481
ID_NPK8WH,0.036281808366030746,0.026242098138512186,0.030542557288117143,0.036281808366030746,0.026242098138512186,0.030542557288117143
ID_UIQ2M6,0.28129275108030316,0.36440313179488637,0.45199106000311096,0.28129275108030316,0.36440313179488637,0.45199106000311096
ID_KZ7WF1,0.03843558746542801,0.037294897729149026,0.06514614403966908,0.03843558746542801,0.037294897729149026,0.06514614403966908
ID_SL826W,0.035681476165769783,0.030060841220690075,0.02777971026982433,0.035681476165769783,0.030060841220690075,0.02777971026982433
ID_JU38M1,0.03843558746542801,0.04463479675174811,0.06747270253560063,0.03843558746542801,0.04463479675174811,0.06747270253560063
ID_2ESPZK,0.035681476165769783,0.030060841220690075,0.02777971026982433,0.035681476165769783,0.030060841220690075,0.02777971026982433
ID_K2YFYU,0.3029339149472518,0.4508386745410832,0.48261649344316304,0.3029339149472518,0.4508386745410832,0.48261649344316304
ID_TBP5FU,0.0385919925767796,0.037822008162207675,0.04518117182917455,0.0385919925767796,0.037822008162207675,0.04518117182917455
ID_35L0LZ,0.0387493707054712,0.04839856804734215,0.07097798506169221,0.0387493707054712,0.04839856804734215,0.07097798506169221
ID_Y4KXQM,0.038969907304204784,0.041082282186006853,0.050233683602601664,0.038969907304204784,0.041082282186006853,0.050233683602601664
ID_DN79ZG,0.038969907304204784,0.03723349250982037,0.04671195281989088,0.038969907304204784,0.03723349250982037,0.04671195281989088
ID_3SXP9A,0.28129275108030316,0.36440313179488637,0.45199106000311096,0.28129275108030316,0.36440313179488637,0.45199106000311096
ID_2V2H8G,0.03830894659560388,0.035845051012948624,0.05359446893759172,0.03830894659560388,0.035845051012948624,0.05359446893759172
ID_X49G2U,0.03843558746542801,0.04407022251627997,0.07282950848630534,0.03843558746542801,0.04407022251627997,0.07282950848630534
ID_7R2JHD,0.03843558746542801,0.04407022251627997,0.07282950848630534,0.03843558746542801,0.04407022251627997,0.07282950848630534
ID_I79GFF,0.21964028592843932,0.4967431692929939,0.34037478164467827,0.21964028592843932,0.4967431692929939,0.34037478164467827
ID_ZC1AQA,0.037126855323441905,0.03224398900686359,0.02817959767405427,0.037126855323441905,0.03224398900686359,0.02817959767405427
ID_D5ZZFS,0.03843558746542801,0.0485821438814623,0.07282950848630534,0.03843558746542801,0.0485821438814623,0.07282950848630534
ID_OJKN2W,0.3029339149472518,0.4506452785579105,0.48721319627520643,0.3029339149472518,0.4506452785579105,0.48721319627520643
ID_B2Z1PP,0.21964028592843932,0.4967431692929939,0.34037478164467827,0.21964028592843932,0.4967431692929939,0.34037478164467827
ID_T7A33E,0.038969907304204784,0.035593488914132144,0.05459982364438665,0.038969907304204784,0.035593488914132144,0.05459982364438665
ID_DL8DPL,0.0385919925767796,0.040035882830533394,0.050233683602601664,0.0385919925767796,0.040035882830533394,0.050233683602601664
ID_7IE517,0.038969907304204784,0.03490135515295442,0.05124784995221607,0.038969907304204784,0.03490135515295442,0.05124784995221607
ID_KV3UHT,0.3029339149472518,0.4506452785579105,0.48721319627520643,0.3029339149472518,0.4506452785579105,0.48721319627520643
ID_GY618Y,0.3029339149472518,0.4506452785579105,0.48721319627520643,0.3029339149472518,0.4506452785579105,0.48721319627520643
ID_7IHCZE,0.03843558746542801,0.04293402855281765,0.06298329182318765,0.03843558746542801,0.04293402855281765,0.06298329182318765
ID_L41OWZ,0.038969907304204784,0.041082282186006853,0.050233683602601664,0.038969907304204784,0.041082282186006853,0.050233683602601664
ID_B2UV3T,0.03843558746542801,0.04407022251627997,0.07282950848630534,0.03843558746542801,0.04407022251627997,0.07282950848630534
ID_T8EQ3F,0.03843558746542801,0.045036836044584166,0.06924145973804884,0.03843558746542801,0.045036836044584166,0.06924145973804884
ID_ZW0DVE,0.03843558746542801,0.03495374798726043,0.06220783590553451,0.03843558746542801,0.03495374798726043,0.06220783590553451
ID_SSS3KA,0.036281808366030746,0.023740300990500195,0.02841432013224111,0.036281808366030746,0.023740300990500195,0.02841432013224111
ID_D4HDFD,0.038969907304204784,0.03955897873262271,0.048099143964850405,0.038969907304204784,0.03955897873262271,0.048099143964850405
ID_T6ZYQU,0.0385919925767796,0.04037794420979281,0.04622698109134479,0.0385919925767796,0.04037794420979281,0.04622698109134479
ID_DWK7UW,0.038969907304204784,0.03918421271704314,0.04517256840415995,0.038969907304204784,0.03918421271704314,0.04517256840415995
ID_RUJKIR,0.03843558746542801,0.043943897642779554,0.06718225521084217,0.03843558746542801,0.043943897642779554,0.06718225521084217
ID_0SN05S,0.036281808366030746,0.026242098138512186,0.030542557288117143,0.036281808366030746,0.026242098138512186,0.030542557288117143
ID_A6J8PW,0.2779946026954997,0.37930735073176847,0.4521237933227168,0.2779946026954997,0.37930735073176847,0.4521237933227168
ID_GH8L5Y,0.03843558746542801,0.04797215903481947,0.06718225521084217,0.03843558746542801,0.04797215903481947,0.06718225521084217
ID_TRDBZE,0.0385919925767796,0.040035882830533394,0.050233683602601664,0.0385919925767796,0.040035882830533394,0.050233683602601664
ID_O3H4R1,0.0385919925767796,0.03284165355833839,0.044561902272703145,0.0385919925767796,0.03284165355833839,0.044561902272703145
ID_TGLP6W,0.038969907304204784,0.035021247418706804,0.04671195281989088,0.038969907304204784,0.035021247418706804,0.04671195281989088
ID_1SXWML,0.0385919925767796,0.040814199413930614,0.05146027713892402,0.0385919925767796,0.040814199413930614,0.05146027713892402
ID_91OUIW,0.3029339149472518,0.4506452785579105,0.48721319627520643,0.3029339149472518,0.4506452785579105,0.48721319627520643
ID_1N0WJJ,0.3029339149472518,0.4506452785579105,0.48721319627520643,0.3029339149472518,0.4506452785579105,0.48721319627520643
ID_UTMX3S,0.038969907304204784,0.029213829972763793,0.05170999428177412,0.038969907304204784,0.029213829972763793,0.05170999428177412
ID_SP2RUN,0.0387493707054712,0.049222722864274523,0.06361744398830681,0.0387493707054712,0.049222722864274523,0.06361744398830681
ID_ZU20XJ,0.035681476165769783,0.02961670294048531,0.02722254701692483,0.035681476165769783,0.02961670294048531,0.02722254701692483
ID_H6JGLH,0.038969907304204784,0.03490135515295442,0.051039570325894346,0.038969907304204784,0.03490135515295442,0.051039570325894346
ID_8IHXOY,0.03843558746542801,0.04273645800348036,0.0629092651245768,0.03843558746542801,0.04273645800348036,0.0629092651245768
ID_4VK4NE,0.0385919925767796,0.03912599531038462,0.04496428877783823,0.0385919925767796,0.03912599531038462,0.04496428877783823
ID_I71IWR,0.036281808366030746,0.026242098138512186,0.030542557288117143,0.036281808366030746,0.026242098138512186,0.030542557288117143
ID_C368SW,0.28129275108030316,0.36440313179488637,0.45199106000311096,0.28129275108030316,0.36440313179488637,0.45199106000311096
ID_VT6L20,0.0385919925767796,0.03463610593459914,0.04671195281989088,0.0385919925767796,0.03463610593459914,0.04671195281989088
ID_6XBTY9,0.03843558746542801,0.04209441671440063,0.06514614403966908,0.03843558746542801,0.04209441671440063,0.06514614403966908
ID_UIEG1P,0.0385919925767796,0.040814199413930614,0.05146027713892402,0.0385919925767796,0.040814199413930614,0.05146027713892402
ID_9HR4BX,0.03843558746542801,0.040662339632978134,0.06298329182318765,0.03843558746542801,0.040662339632978134,0.06298329182318765
ID_OPWJP4,0.0385919925767796,0.03354315040729083,0.04532240988596603,0.0385919925767796,0.03354315040729083,0.04532240988596603
ID_1KUZ5C,0.04146680442060382,0.10612204200860428,0.3017038747783339,0.04146680442060382,0.10612204200860428,0.3017038747783339
ID_KBW7CU,0.13331336545246858,0.43044637721421425,0.3368856857456605,0.13331336545246858,0.43044637721421425,0.3368856857456605
ID_2ILIQY,0.036281808366030746,0.027258392104194985,0.03115383722824485,0.036281808366030746,0.027258392104194985,0.03115383722824485
ID_KFS68B,0.03843558746542801,0.03544228045836142,0.06335321422420143,0.03843558746542801,0.03544228045836142,0.06335321422420143
ID_8P12DQ,0.3029339149472518,0.4508386745410832,0.48261649344316304,0.3029339149472518,0.4508386745410832,0.48261649344316304
ID_J3426Q,0.036281808366030746,0.027258392104194985,0.03115383722824485,0.036281808366030746,0.027258392104194985,0.03115383722824485
ID_2TM2XS,0.0387493707054712,0.041502286813075315,0.07724551923181382,0.0387493707054712,0.041502286813075315,0.07724551923181382
ID_8CHBZO,0.28129275108030316,0.36440313179488637,0.45199106000311096,0.28129275108030316,0.36440313179488637,0.45199106000311096
ID_F6CFLR,0.039242278460274865,0.21164448934361563,0.2540312231030998,0.039242278460274865,0.21164448934361563,0.2540312231030998
ID_WEUPHB,0.035681476165769783,0.030060841220690075,0.02777971026982433,0.035681476165769783,0.030060841220690075,0.02777971026982433
ID_T9CUR2,0.03843558746542801,0.04407022251627997,0.07282950848630534,0.03843558746542801,0.04407022251627997,0.07282950848630534
ID_6NT1J7,0.03843558746542801,0.041938104347320815,0.05760261802619192,0.03843558746542801,0.041938104347320815,0.05760261802619192
ID_5XJZ15,0.036281808366030746,0.027258392104194985,0.03115383722824485,0.036281808366030746,0.027258392104194985,0.03115383722824485
ID_4C75NZ,0.036281808366030746,0.027258392104194985,0.03115383722824485,0.036281808366030746,0.027258392104194985,0.03115383722824485
ID_4I22LB,0.03843558746542801,0.047664618653158394,0.07097798506169221,0.03843558746542801,0.047664618653158394,0.07097798506169221
ID_71ANPU,0.03843558746542801,0.04334379854499833,0.07097798506169221,0.03843558746542801,0.04334379854499833,0.07097798506169221
ID_TLRRWX,0.036281808366030746,0.027258392104194985,0.03115383722824485,0.036281808366030746,0.027258392104194985,0.03115383722824485
ID_11MWYB,0.038969907304204784,0.03467669983550058,0.04671195281989088,0.038969907304204784,0.03467669983550058,0.04671195281989088
ID_ZJYYTF,0.03645503517301747,0.03224398900686359,0.029302831204481,0.03645503517301747,0.03224398900686359,0.029302831204481
ID_XS5IZB,0.03843558746542801,0.04407022251627997,0.07282950848630534,0.03843558746542801,0.04407022251627997,0.07282950848630534
ID_OAMCTD,0.036281808366030746,0.021791809245746675,0.028514284786486044,0.036281808366030746,0.021791809245746675,0.028514284786486044
ID_VZ2BA0,0.036281808366030746,0.027258392104194985,0.03115383722824485,0.036281808366030746,0.027258392104194985,0.03115383722824485
ID_OUFL3R,0.036281808366030746,0.026242098138512186,0.030542557288117143,0.036281808366030746,0.026242098138512186,0.030542557288117143
ID_C9JHEM,0.03843558746542801,0.04725664277633248,0.06864336837096421,0.03843558746542801,0.04725664277633248,0.06864336837096421
ID_ZULTCR,0.03728429414435014,0.0531281258061584,0.07272179842332696,0.03728429414435014,0.0531281258061584,0.07272179842332696
ID_0M1QAK,0.04040163493303092,0.03071355842728211,0.029422110484410905,0.04040163493303092,0.03071355842728211,0.029422110484410905
ID_22EOFV,0.0550784900035177,0.04149735915103043,0.07177660297314838,0.0550784900035177,0.04149735915103043,0.07177660297314838
ID_CC1868,0.8297265905722195,0.4595431029794659,0.339784629414438,0.8297265905722195,0.4595431029794659,0.339784629414438
ID_RRHEAY,0.03728429414435014,0.05698690394966187,0.07840238190988129,0.03728429414435014,0.05698690394966187,0.07840238190988129
ID_312RLJ,0.03657418428299102,0.0546177135468251,0.08109104942493939,0.03657418428299102,0.0546177135468251,0.08109104942493939
ID_FW5MN2,0.7774834434155775,0.4225150626953977,0.3258819902422722,0.7774834434155775,0.4225150626953977,0.3258819902422722
ID_UJT70Q,0.04051559238024372,0.030220359789764797,0.0270548043360962,0.04051559238024372,0.030220359789764797,0.0270548043360962
ID_T6DWM5,0.041484007274198306,0.0306405778409331,0.032382724448663094,0.041484007274198306,0.0306405778409331,0.032382724448663094
ID_P35RKU,0.04040163493303092,0.03071355842728211,0.029422110484410905,0.04040163493303092,0.03071355842728211,0.029422110484410905
ID_0LNF2H,0.04051559238024372,0.03007843087076168,0.02601428681147301,0.04051559238024372,0.03007843087076168,0.02601428681147301
ID_FE89WN,0.04040163493303092,0.03071355842728211,0.029422110484410905,0.04040163493303092,0.03071355842728211,0.029422110484410905
ID_FNIMWZ,0.04051559238024372,0.030220359789764797,0.0270548043360962,0.04051559238024372,0.030220359789764797,0.0270548043360962
ID_MRNN7B,0.04014666572779453,0.03062847759228049,0.026575243288880192,0.04014666572779453,0.03062847759228049,0.026575243288880192
ID_J8YA05,0.04014666572779453,0.03062847759228049,0.026575243288880192,0.04014666572779453,0.03062847759228049,0.026575243288880192
ID_6NXJX5,0.04014666572779453,0.03062847759228049,0.026575243288880192,0.04014666572779453,0.03062847759228049,0.026575243288880192
ID_BJV0W6,0.7785121985131774,0.43918138319294026,0.3648134883397816,0.7785121985131774,0.43918138319294026,0.3648134883397816
ID_8L1YW7,0.03779525168986069,0.06874325017315824,0.0804146192581046,0.03779525168986069,0.06874325017315824,0.0804146192581046
ID_XJPLJC,0.04040163493303092,0.03071355842728211,0.029422110484410905,0.04040163493303092,0.03071355842728211,0.029422110484410905
ID_R652CL,0.03657418428299102,0.06064503646851084,0.08109104942493939,0.03657418428299102,0.06064503646851084,0.08109104942493939
ID_E69JOD,0.040737447678054345,0.029426708756234526,0.029146027032629526,0.040737447678054345,0.029426708756234526,0.029146027032629526
ID_CZS6OU,0.051931384479439555,0.0526699142421929,0.06916645648010787,0.051931384479439555,0.0526699142421929,0.06916645648010787
ID_GRQZ05,0.03657418428299102,0.0546177135468251,0.08109104942493939,0.03657418428299102,0.0546177135468251,0.08109104942493939
ID_Y0BSPY,0.05502916964252664,0.04702064153515676,0.07347421522633243,0.05502916964252664,0.04702064153515676,0.07347421522633243
ID_K2JIN9,0.040737447678054345,0.029426708756234526,0.029146027032629526,0.040737447678054345,0.029426708756234526,0.029146027032629526
ID_FUI65H,0.827725657083209,0.4520663011374468,0.3453703028001203,0.827725657083209,0.4520663011374468,0.3453703028001203
ID_95L18T,0.040737447678054345,0.02912236849511893,0.028366284592599357,0.040737447678054345,0.02912236849511893,0.028366284592599357
ID_LP5DMO,0.7721775413113695,0.45631067082965154,0.4072035016815848,0.7721775413113695,0.45631067082965154,0.4072035016815848
ID_DMJWXV,0.03512085411352059,0.026272479744242648,0.026027925334587556,0.03512085411352059,0.026272479744242648,0.026027925334587556
ID_DQP3PY,0.04266218697840812,0.0306405778409331,0.02945840276552099,0.04266218697840812,0.0306405778409331,0.02945840276552099
ID_PV90XU,0.041929750888992354,0.07206493663877211,0.08666658041693963,0.041929750888992354,0.07206493663877211,0.08666658041693963
ID_3105ME,0.03728429414435014,0.06381655986575073,0.07840238190988129,0.03728429414435014,0.06381655986575073,0.07840238190988129
ID_YQQHQ3,0.037706596678050756,0.03263976182412898,0.02705957748844035,0.037706596678050756,0.03263976182412898,0.02705957748844035
ID_V44WY3,0.03704559341387438,0.027277320259379283,0.025914577514137064,0.03704559341387438,0.027277320259379283,0.025914577514137064
ID_UCO85D,0.040737447678054345,0.029426708756234526,0.029146027032629526,0.040737447678054345,0.029426708756234526,0.029146027032629526
ID_1XHBUV,0.046980313960907516,0.05104291057767171,0.07307545039016214,0.046980313960907516,0.05104291057767171,0.07307545039016214
ID_6HMBCZ,0.04051559238024372,0.03007843087076168,0.02601428681147301,0.04051559238024372,0.03007843087076168,0.02601428681147301
ID_3AFMQB,0.04051559238024372,0.030220359789764797,0.0270548043360962,0.04051559238024372,0.030220359789764797,0.0270548043360962
ID_0HGHQZ,0.03512085411352059,0.026472405465108668,0.026713233943060796,0.03512085411352059,0.026472405465108668,0.026713233943060796
ID_86OGKU,0.04121964102763323,0.07083902103389093,0.09109297297418793,0.04121964102763323,0.07083902103389093,0.09109297297418793
ID_CIAW5T,0.05617003864906865,0.047679498262513643,0.0794844772085685,0.05617003864906865,0.047679498262513643,0.0794844772085685
ID_SPZWF2,0.03728429414435014,0.05698690394966187,0.07840238190988129,0.03728429414435014,0.05698690394966187,0.07840238190988129
ID_PHOPIB,0.035160232280176874,0.027733462585724084,0.023833021049175847,0.035160232280176874,0.027733462585724084,0.023833021049175847
ID_MNZEHD,0.04014666572779453,0.030744792194921558,0.027660521273494297,0.04014666572779453,0.030744792194921558,0.027660521273494297
ID_797ML8,0.04014666572779453,0.030744792194921558,0.027660521273494297,0.04014666572779453,0.030744792194921558,0.027660521273494297
ID_BYU5HD,0.03704559341387438,0.03196844827742749,0.026312433429688975,0.03704559341387438,0.03196844827742749,0.026312433429688975
ID_RXCEKJ,0.03657418428299102,0.06064503646851084,0.08109104942493939,0.03657418428299102,0.06064503646851084,0.08109104942493939
ID_ELSO35,0.035160232280176874,0.02656695102260297,0.023833021049175847,0.035160232280176874,0.02656695102260297,0.023833021049175847
ID_VINNFK,0.03704559341387438,0.030208793281719413,0.027667854380207794,0.03704559341387438,0.030208793281719413,0.027667854380207794
ID_N6DOKU,0.03704559341387438,0.030208793281719413,0.027667854380207794,0.03704559341387438,0.030208793281719413,0.027667854380207794
ID_0EFT4F,0.03728429414435014,0.0531281258061584,0.07272179842332696,0.03728429414435014,0.0531281258061584,0.07272179842332696
ID_XKQHVP,0.036528416973840946,0.03078978341506961,0.02933052029262149,0.036528416973840946,0.03078978341506961,0.02933052029262149
ID_SU4Q41,0.04014666572779453,0.030744792194921558,0.027660521273494297,0.04014666572779453,0.030744792194921558,0.027660521273494297
ID_D11XF1,0.03657418428299102,0.06064503646851084,0.08109104942493939,0.03657418428299102,0.06064503646851084,0.08109104942493939
ID_P86BG6,0.04266218697840812,0.0306405778409331,0.02945840276552099,0.04266218697840812,0.0306405778409331,0.02945840276552099
ID_PADGJY,0.03728429414435014,0.0531281258061584,0.07272179842332696,0.03728429414435014,0.0531281258061584,0.07272179842332696
ID_7PYROJ,0.05121896813053661,0.04710310854483851,0.08265113418401486,0.05121896813053661,0.04710310854483851,0.08265113418401486
ID_4ZP64K,0.04040163493303092,0.030560760211969247,0.028360119734325562,0.04040163493303092,0.030560760211969247,0.028360119734325562
ID_6UI50R,0.04266218697840812,0.0306405778409331,0.02945840276552099,0.04266218697840812,0.0306405778409331,0.02945840276552099
ID_0CQMTS,0.03704559341387438,0.030208793281719413,0.027667854380207794,0.03704559341387438,0.030208793281719413,0.027667854380207794
ID_GWHZQX,0.03704559341387438,0.030208793281719413,0.027667854380207794,0.03704559341387438,0.030208793281719413,0.027667854380207794
ID_75RX5W,0.04014666572779453,0.030744792194921558,0.027660521273494297,0.04014666572779453,0.030744792194921558,0.027660521273494297
ID_O9HFAP,0.04012143386774354,0.029426708756234526,0.0320033950660472,0.04012143386774354,0.029426708756234526,0.0320033950660472
ID_Y6EXY9,0.04014666572779453,0.030744792194921558,0.027660521273494297,0.04014666572779453,0.030744792194921558,0.027660521273494297
ID_G0KUFV,0.8449231338795835,0.4503054777274715,0.3340727621223306,0.8449231338795835,0.4503054777274715,0.3340727621223306
ID_4U98W5,0.04051559238024372,0.030220359789764797,0.0270548043360962,0.04051559238024372,0.030220359789764797,0.0270548043360962
ID_M6LH16,0.04040163493303092,0.03071355842728211,0.029422110484410905,0.04040163493303092,0.03071355842728211,0.029422110484410905
ID_IBYOA8,0.04051559238024372,0.030220359789764797,0.0270548043360962,0.04051559238024372,0.030220359789764797,0.0270548043360962
ID_JCS18T,0.03657418428299102,0.050839529448274884,0.07515825986294497,0.03657418428299102,0.050839529448274884,0.07515825986294497
ID_PDAYPC,0.04040163493303092,0.030560760211969247,0.028360119734325562,0.04040163493303092,0.030560760211969247,0.028360119734325562
ID_6MSHHO,0.04040163493303092,0.03071355842728211,0.029422110484410905,0.04040163493303092,0.03071355842728211,0.029422110484410905
ID_KXJDXJ,0.03728429414435014,0.06381655986575073,0.07840238190988129,0.03728429414435014,0.06381655986575073,0.07840238190988129
ID_X06P29,0.04051559238024372,0.030220359789764797,0.0270548043360962,0.04051559238024372,0.030220359789764797,0.0270548043360962
ID_SU0E3L,0.04266218697840812,0.0306405778409331,0.02945840276552099,0.04266218697840812,0.0306405778409331,0.02945840276552099
ID_86RCT1,0.035160232280176874,0.02755103738173111,0.024796334390271842,0.035160232280176874,0.02755103738173111,0.024796334390271842
ID_BHSPH0,0.04266218697840812,0.0306405778409331,0.02945840276552099,0.04266218697840812,0.0306405778409331,0.02945840276552099
ID_BSI555,0.03512085411352059,0.026472405465108668,0.026713233943060796,0.03512085411352059,0.026472405465108668,0.026713233943060796
ID_AJZY4W,0.05502916964252664,0.04372002311475847,0.07347421522633243,0.05502916964252664,0.04372002311475847,0.07347421522633243
ID_5JVBFT,0.046268003245226196,0.040707722459819,0.07177660297314838,0.046268003245226196,0.040707722459819,0.07177660297314838
ID_KOBTYW,0.7774834434155775,0.4225150626953977,0.3258819902422722,0.7774834434155775,0.4225150626953977,0.3258819902422722
ID_5O17MO,0.03657418428299102,0.06064503646851084,0.08109104942493939,0.03657418428299102,0.06064503646851084,0.08109104942493939
ID_K11Q5X,0.04014666572779453,0.02998829278687347,0.02601428681147301,0.04014666572779453,0.02998829278687347,0.02601428681147301
ID_G7GY5M,0.040737447678054345,0.02912236849511893,0.028366284592599357,0.040737447678054345,0.02912236849511893,0.028366284592599357
ID_WKHNNC,0.0345048403032098,0.026862263574912792,0.029357572985799732,0.0345048403032098,0.026862263574912792,0.029357572985799732
ID_VJ5MEA,0.03512085411352059,0.026272479744242648,0.026027925334587556,0.03512085411352059,0.026272479744242648,0.026027925334587556
ID_Y8KTAQ,0.04237898444908822,0.2561955913129231,0.2507626280458609,0.04237898444908822,0.2561955913129231,0.2507626280458609
ID_9AT8CS,0.04237898444908822,0.25261510257209,0.24845213723778758,0.04237898444908822,0.25261510257209,0.24845213723778758
ID_1UYUHI,0.04237898444908822,0.25261510257209,0.24845213723778758,0.04237898444908822,0.25261510257209,0.24845213723778758
ID_IW1QYO,0.03595950732787213,0.22780359396398442,0.1993333641211225,0.03595950732787213,0.22780359396398442,0.1993333641211225
ID_C4MM2J,0.03594995107166726,0.20112018805200707,0.18297804065386386,0.03594995107166726,0.20112018805200707,0.18297804065386386
ID_HFZ0HI,0.04237898444908822,0.2551324941681118,0.24789420917923471,0.04237898444908822,0.2551324941681118,0.24789420917923471
ID_ZV17K7,0.03595950732787213,0.22780359396398442,0.1993333641211225,0.03595950732787213,0.22780359396398442,0.1993333641211225
ID_4I93LT,0.04237898444908822,0.2551324941681118,0.24789420917923471,0.04237898444908822,0.2551324941681118,0.24789420917923471
ID_RIUVLU,0.03595950732787213,0.2384168914450341,0.20220161561637057,0.03595950732787213,0.2384168914450341,0.20220161561637057
ID_GMAXQ3,0.04237898444908822,0.2561955913129231,0.2507626280458609,0.04237898444908822,0.2561955913129231,0.2507626280458609
ID_30V9V7,0.04237898444908822,0.2551324941681118,0.24789420917923471,0.04237898444908822,0.2551324941681118,0.24789420917923471
ID_00D47V,0.03595950732787213,0.19901439958577546,0.1820731139293576,0.03595950732787213,0.19901439958577546,0.1820731139293576
ID_COCODS,0.04237898444908822,0.2561955913129231,0.2507626280458609,0.04237898444908822,0.2561955913129231,0.2507626280458609
ID_HR5HVM,0.04237898444908822,0.25261510257209,0.24845213723778758,0.04237898444908822,0.25261510257209,0.24845213723778758
ID_WGYIZG,0.04237898444908822,0.25278198018775117,0.25128402792079035,0.04237898444908822,0.25278198018775117,0.25128402792079035
ID_O5CFG3,0.04237898444908822,0.2561955913129231,0.2507626280458609,0.04237898444908822,0.2561955913129231,0.2507626280458609
ID_U0K12F,0.03595950732787213,0.2211268994472458,0.19889866419129687,0.03595950732787213,0.2211268994472458,0.19889866419129687
ID_VRYVS7,0.04237898444908822,0.2561955913129231,0.2507626280458609,0.04237898444908822,0.2561955913129231,0.2507626280458609
ID_G4MECV,0.03595950732787213,0.2211268994472458,0.19889866419129687,0.03595950732787213,0.2211268994472458,0.19889866419129687
ID_OXEA7H,0.03595950732787213,0.22236212280497536,0.20220161561637057,0.03595950732787213,0.22236212280497536,0.20220161561637057
ID_DH682H,0.04237898444908822,0.25278198018775117,0.25128402792079035,0.04237898444908822,0.25278198018775117,0.25128402792079035
ID_4ZJ6HT,0.04237898444908822,0.2561955913129231,0.2507626280458609,0.04237898444908822,0.2561955913129231,0.2507626280458609
ID_1619HA,0.04237898444908822,0.2561955913129231,0.2507626280458609,0.04237898444908822,0.2561955913129231,0.2507626280458609
ID_A66ERH,0.04237898444908822,0.2551324941681118,0.24789420917923471,0.04237898444908822,0.2551324941681118,0.24789420917923471
ID_SRS330,0.04237898444908822,0.2561955913129231,0.2507626280458609,0.04237898444908822,0.2561955913129231,0.2507626280458609
ID_3D2WF7,0.03595950732787213,0.20006342089257645,0.18314820230058854,0.03595950732787213,0.20006342089257645,0.18314820230058854
