ID,Target_07_AUC,Target_07_LogLoss,Target_90_AUC,Target_90_LogLoss,Target_120_AUC,Target_120_LogLoss,Target_AUC,Target_LogLoss
ID_J55KEV,0.02423882464604784,0.02423882464604784,0.014803615881198681,0.014803615881198681,0.012564426510598137,0.012564426510598137,0.02423882464604784,0.02423882464604784
ID_F0XW09,0.03466631650108238,0.03466631650108238,0.03919865255606718,0.03919865255606718,0.022589932477076188,0.022589932477076188,0.03466631650108238,0.03466631650108238
ID_DHZUBS,0.02332409993012009,0.02332409993012009,0.016985134777818628,0.016985134777818628,0.013460949958961996,0.013460949958961996,0.02332409993012009,0.02332409993012009
ID_W41W7O,0.33247372231082223,0.33247372231082223,0.22117443829840475,0.22117443829840475,0.10170717578101854,0.10170717578101854,0.33247372231082223,0.33247372231082223
ID_6AQOOX,0.037050360760371076,0.037050360760371076,0.02274897471429556,0.02274897471429556,0.027424932806778227,0.027424932806778227,0.037050360760371076,0.037050360760371076
ID_WQ0W7P,0.08761515183208847,0.08761515183208847,0.08600500892077395,0.08600500892077395,0.06999003218948027,0.06999003218948027,0.08761515183208847,0.08761515183208847
ID_GARNGB,0.03970320597857577,0.03970320597857577,0.024976195818381494,0.024976195818381494,0.031792658082698044,0.031792658082698044,0.03970320597857577,0.03970320597857577
ID_ZRFZ0T,0.02723260379292306,0.02723260379292306,0.01855854072775378,0.01855854072775378,0.026390680283138887,0.026390680283138887,0.02723260379292306,0.02723260379292306
ID_TSKMGA,0.03399967268636821,0.03399967268636821,0.020823984661714017,0.020823984661714017,0.028388134306899064,0.028388134306899064,0.03399967268636821,0.03399967268636821
ID_CZJREO,0.07914846631512291,0.07914846631512291,0.03717140275836172,0.03717140275836172,0.0262021963392438,0.0262021963392438,0.07914846631512291,0.07914846631512291
ID_7UONQC,0.024212728214170268,0.024212728214170268,0.010957105160846258,0.010957105160846258,0.01294218055398781,0.01294218055398781,0.024212728214170268,0.024212728214170268
ID_VM84AE,0.5735308310502434,0.5735308310502434,0.5666784924546637,0.5666784924546637,0.43001391367429265,0.43001391367429265,0.5735308310502434,0.5735308310502434
ID_LYQHB8,0.15366928213199404,0.15366928213199404,0.18970495480758842,0.18970495480758842,0.309047158648582,0.309047158648582,0.15366928213199404,0.15366928213199404
ID_SRMPF6,0.5760796036066634,0.5760796036066634,0.5515446595502882,0.5515446595502882,0.43163589610312075,0.43163589610312075,0.5760796036066634,0.5760796036066634
ID_AQEDUU,0.5735308310502434,0.5735308310502434,0.5605232052681912,0.5605232052681912,0.43001391367429265,0.43001391367429265,0.5735308310502434,0.5735308310502434
ID_URYB4G,0.6285480714501122,0.6285480714501122,0.5634117524447646,0.5634117524447646,0.5532441584815578,0.5532441584815578,0.6285480714501122,0.6285480714501122
ID_L1C8T4,0.024079788482056087,0.024079788482056087,0.011655146139776416,0.011655146139776416,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_GQHEYV,0.6288711300846785,0.6288711300846785,0.590279068716503,0.590279068716503,0.5463850277339611,0.5463850277339611,0.6288711300846785,0.6288711300846785
ID_E0O1TE,0.024079788482056087,0.024079788482056087,0.01105809691881294,0.01105809691881294,0.012947230547688197,0.012947230547688197,0.024079788482056087,0.024079788482056087
ID_P7I8OT,0.6311497598402738,0.6311497598402738,0.6138411840834952,0.6138411840834952,0.6012494764488268,0.6012494764488268,0.6311497598402738,0.6311497598402738
ID_KU8IY3,0.6223200212307438,0.6223200212307438,0.6580801746939062,0.6580801746939062,0.6110248872292147,0.6110248872292147,0.6223200212307438,0.6223200212307438
ID_56TEHN,0.024079788482056087,0.024079788482056087,0.012054550589321018,0.012054550589321018,0.013088808391068553,0.013088808391068553,0.024079788482056087,0.024079788482056087
ID_QMWF8O,0.6370829756969918,0.6370829756969918,0.5615290572149213,0.5615290572149213,0.5478872322473259,0.5478872322473259,0.6370829756969918,0.6370829756969918
ID_22YEQD,0.024079788482056087,0.024079788482056087,0.011655146139776416,0.011655146139776416,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_7GZXR0,0.024079788482056087,0.024079788482056087,0.01105809691881294,0.01105809691881294,0.012947230547688197,0.012947230547688197,0.024079788482056087,0.024079788482056087
ID_G9WW3Y,0.5758704140361517,0.5758704140361517,0.5321559068323801,0.5321559068323801,0.42400294973916786,0.42400294973916786,0.5758704140361517,0.5758704140361517
ID_AXB1LU,0.024079788482056087,0.024079788482056087,0.011655146139776416,0.011655146139776416,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_EWJGNL,0.02410422640971982,0.02410422640971982,0.012544105602761448,0.012544105602761448,0.013527581972724802,0.013527581972724802,0.02410422640971982,0.02410422640971982
ID_Z8A224,0.09859788612986334,0.09859788612986334,0.07047095158965541,0.07047095158965541,0.07122841710961861,0.07122841710961861,0.09859788612986334,0.09859788612986334
ID_SMAV0S,0.5922176997371121,0.5922176997371121,0.5677848555137224,0.5677848555137224,0.41669327429027914,0.41669327429027914,0.5922176997371121,0.5922176997371121
ID_4W0S35,0.10350951178052156,0.10350951178052156,0.057221781193455744,0.057221781193455744,0.06503028896991128,0.06503028896991128,0.10350951178052156,0.10350951178052156
ID_32HYGC,0.02446996321096411,0.02446996321096411,0.011244131282525667,0.011244131282525667,0.01797858456571914,0.01797858456571914,0.02446996321096411,0.02446996321096411
ID_Y0V0Q8,0.5735308310502434,0.5735308310502434,0.5507941742740303,0.5507941742740303,0.4294354542751763,0.4294354542751763,0.5735308310502434,0.5735308310502434
ID_VEHMX4,0.024079788482056087,0.024079788482056087,0.011655146139776416,0.011655146139776416,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_B8VB2S,0.08105262860502113,0.08105262860502113,0.03879822466753799,0.03879822466753799,0.026285054242883802,0.026285054242883802,0.08105262860502113,0.08105262860502113
ID_YU423E,0.024079788482056087,0.024079788482056087,0.011399490391889953,0.011399490391889953,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_NYYJM9,0.024079788482056087,0.024079788482056087,0.011701096028483167,0.011701096028483167,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_WP14OU,0.024109603628150303,0.024109603628150303,0.010979963354468337,0.010979963354468337,0.012430218680772853,0.012430218680772853,0.024109603628150303,0.024109603628150303
ID_XDWYCC,0.025135358507497794,0.025135358507497794,0.014678914506230175,0.014678914506230175,0.02522581485871721,0.02522581485871721,0.025135358507497794,0.025135358507497794
ID_H0ZGLY,0.5492711924325577,0.5492711924325577,0.5321476329880367,0.5321476329880367,0.46681564734869774,0.46681564734869774,0.5492711924325577,0.5492711924325577
ID_BEKEYZ,0.02446996321096411,0.02446996321096411,0.011244131282525667,0.011244131282525667,0.01797858456571914,0.01797858456571914,0.02446996321096411,0.02446996321096411
ID_JB2Y8O,0.619428332043453,0.619428332043453,0.6603542048677677,0.6603542048677677,0.6284293824848295,0.6284293824848295,0.619428332043453,0.619428332043453
ID_FO98FY,0.16254072300797517,0.16254072300797517,0.2636209807373727,0.2636209807373727,0.21923448375653712,0.21923448375653712,0.16254072300797517,0.16254072300797517
ID_JGO3WB,0.024079788482056087,0.024079788482056087,0.01105809691881294,0.01105809691881294,0.012947230547688197,0.012947230547688197,0.024079788482056087,0.024079788482056087
ID_MENRNK,0.024079788482056087,0.024079788482056087,0.01105809691881294,0.01105809691881294,0.012947230547688197,0.012947230547688197,0.024079788482056087,0.024079788482056087
ID_60PIJY,0.024079788482056087,0.024079788482056087,0.01105809691881294,0.01105809691881294,0.012947230547688197,0.012947230547688197,0.024079788482056087,0.024079788482056087
ID_N05EO9,0.5870736083658228,0.5870736083658228,0.5593243683810292,0.5593243683810292,0.4683450424220881,0.4683450424220881,0.5870736083658228,0.5870736083658228
ID_GO6AEU,0.024079788482056087,0.024079788482056087,0.01105809691881294,0.01105809691881294,0.012947230547688197,0.012947230547688197,0.024079788482056087,0.024079788482056087
ID_V8O1QV,0.20032531945280507,0.20032531945280507,0.20477277521449827,0.20477277521449827,0.33723794839245635,0.33723794839245635,0.20032531945280507,0.20032531945280507
ID_Z5Q2AH,0.024988193758523427,0.024988193758523427,0.013847472169533968,0.013847472169533968,0.024070122607219736,0.024070122607219736,0.024988193758523427,0.024988193758523427
ID_84O0XR,0.0913470882908314,0.0913470882908314,0.07979817804356987,0.07979817804356987,0.05254186582688654,0.05254186582688654,0.0913470882908314,0.0913470882908314
ID_G5ULLS,0.02446996321096411,0.02446996321096411,0.011244131282525667,0.011244131282525667,0.01797858456571914,0.01797858456571914,0.02446996321096411,0.02446996321096411
ID_UQLI5V,0.024079788482056087,0.024079788482056087,0.011655146139776416,0.011655146139776416,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_P5TQAL,0.18248419617713926,0.18248419617713926,0.10702746092319441,0.10702746092319441,0.2941930212026449,0.2941930212026449,0.18248419617713926,0.18248419617713926
ID_DNX620,0.18417148309122885,0.18417148309122885,0.11928321414855221,0.11928321414855221,0.2998207117892186,0.2998207117892186,0.18417148309122885,0.18417148309122885
ID_7JV87P,0.024079788482056087,0.024079788482056087,0.011655146139776416,0.011655146139776416,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_A23KNJ,0.024079788482056087,0.024079788482056087,0.012148093674933197,0.012148093674933197,0.013080125801381327,0.013080125801381327,0.024079788482056087,0.024079788482056087
ID_KNF9P6,0.027116729341214896,0.027116729341214896,0.012849908167970249,0.012849908167970249,0.01868726693464247,0.01868726693464247,0.027116729341214896,0.027116729341214896
ID_MMVYLE,0.024079788482056087,0.024079788482056087,0.011761069283093081,0.011761069283093081,0.01308294146934003,0.01308294146934003,0.024079788482056087,0.024079788482056087
ID_GFGI4F,0.024079788482056087,0.024079788482056087,0.01105809691881294,0.01105809691881294,0.012947230547688197,0.012947230547688197,0.024079788482056087,0.024079788482056087
ID_I8FAWN,0.024079788482056087,0.024079788482056087,0.011655146139776416,0.011655146139776416,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_42E5J9,0.024079788482056087,0.024079788482056087,0.01105809691881294,0.01105809691881294,0.012947230547688197,0.012947230547688197,0.024079788482056087,0.024079788482056087
ID_8QIBGT,0.6537644383286041,0.6537644383286041,0.6370139509008469,0.6370139509008469,0.6724399913294854,0.6724399913294854,0.6537644383286041,0.6537644383286041
ID_AV3PSZ,0.5735308310502434,0.5735308310502434,0.5555635410828692,0.5555635410828692,0.43001391367429265,0.43001391367429265,0.5735308310502434,0.5735308310502434
ID_NJNVR3,0.024079788482056087,0.024079788482056087,0.01105809691881294,0.01105809691881294,0.012947230547688197,0.012947230547688197,0.024079788482056087,0.024079788482056087
ID_C1X1NC,0.024863349813454762,0.024863349813454762,0.013733145610309548,0.013733145610309548,0.024149400785790164,0.024149400785790164,0.024863349813454762,0.024863349813454762
ID_1AT9KW,0.024079788482056087,0.024079788482056087,0.011761069283093081,0.011761069283093081,0.01308294146934003,0.01308294146934003,0.024079788482056087,0.024079788482056087
ID_TXM3UJ,0.5895535212808769,0.5895535212808769,0.5794200910455025,0.5794200910455025,0.48009692701476747,0.48009692701476747,0.5895535212808769,0.5895535212808769
ID_AQNPGS,0.026412755308664604,0.026412755308664604,0.014579370756282349,0.014579370756282349,0.024098745925507908,0.024098745925507908,0.026412755308664604,0.026412755308664604
ID_VQ7W0A,0.060119267157100434,0.060119267157100434,0.12181151348956439,0.12181151348956439,0.10141707106812507,0.10141707106812507,0.060119267157100434,0.060119267157100434
ID_PP9RGH,0.024079788482056087,0.024079788482056087,0.011399490391889953,0.011399490391889953,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_CCQCPK,0.6571501935197348,0.6571501935197348,0.6117456247155115,0.6117456247155115,0.6015429711948028,0.6015429711948028,0.6571501935197348,0.6571501935197348
ID_K3NMVQ,0.024079788482056087,0.024079788482056087,0.011655146139776416,0.011655146139776416,0.013042055972571055,0.013042055972571055,0.024079788482056087,0.024079788482056087
ID_XRKPXN,0.08083569193717391,0.08083569193717391,0.03706234594001367,0.03706234594001367,0.026364539625718067,0.026364539625718067,0.08083569193717391,0.08083569193717391
ID_Z26KY5,0.02544458737174031,0.02544458737174031,0.012763039434314751,0.012763039434314751,0.020152194130367167,0.020152194130367167,0.02544458737174031,0.02544458737174031
ID_IVLEST,0.024079788482056087,0.024079788482056087,0.01170812176189264,0.01170812176189264,0.01232737955883957,0.01232737955883957,0.024079788482056087,0.024079788482056087
ID_0J1LF5,0.024079788482056087,0.024079788482056087,0.01106737089862934,0.01106737089862934,0.012975137224848686,0.012975137224848686,0.024079788482056087,0.024079788482056087
ID_6UN1T6,0.024079788482056087,0.024079788482056087,0.011416279373428215,0.011416279373428215,0.013122221291075105,0.013122221291075105,0.024079788482056087,0.024079788482056087
ID_K2FMPI,0.024079788482056087,0.024079788482056087,0.011083185844660228,0.011083185844660228,0.012336062148526795,0.012336062148526795,0.024079788482056087,0.024079788482056087
ID_FM755F,0.3006636834794486,0.3006636834794486,0.3223423773205049,0.3223423773205049,0.2583288342904922,0.2583288342904922,0.3006636834794486,0.3006636834794486
ID_XRDXXZ,0.23505868437594402,0.23505868437594402,0.2235042509116771,0.2235042509116771,0.17544714082052673,0.17544714082052673,0.23505868437594402,0.23505868437594402
ID_OOT7EU,0.024079788482056087,0.024079788482056087,0.010909095667564345,0.010909095667564345,0.012315930769740652,0.012315930769740652,0.024079788482056087,0.024079788482056087
ID_2IAGXT,0.024079788482056087,0.024079788482056087,0.011564916841018385,0.011564916841018385,0.013113567699085761,0.013113567699085761,0.024079788482056087,0.024079788482056087
ID_TVWIUG,0.024079788482056087,0.024079788482056087,0.012189455805288114,0.012189455805288114,0.013262034896717952,0.013262034896717952,0.024079788482056087,0.024079788482056087
ID_WZNIA5,0.024079788482056087,0.024079788482056087,0.010855213032612103,0.010855213032612103,0.01231681017144836,0.01231681017144836,0.024079788482056087,0.024079788482056087
ID_4UD817,0.22583821604543328,0.22583821604543328,0.22104173517997103,0.22104173517997103,0.1777872177503183,0.1777872177503183,0.22583821604543328,0.22583821604543328
ID_Y8QP8D,0.024079788482056087,0.024079788482056087,0.010843229048113728,0.010843229048113728,0.012322677093176884,0.012322677093176884,0.024079788482056087,0.024079788482056087
ID_MVMMZ5,0.024079788482056087,0.024079788482056087,0.011141610755030788,0.011141610755030788,0.013108186906804115,0.013108186906804115,0.024079788482056087,0.024079788482056087
ID_DMI52X,0.024079788482056087,0.024079788482056087,0.011083185844660228,0.011083185844660228,0.012336062148526795,0.012336062148526795,0.024079788482056087,0.024079788482056087
ID_CAFKO7,0.024079788482056087,0.024079788482056087,0.011000912208107255,0.011000912208107255,0.01232737955883957,0.01232737955883957,0.024079788482056087,0.024079788482056087
ID_7N507C,0.024089378584219022,0.024089378584219022,0.010902481415853132,0.010902481415853132,0.012313994503489658,0.012313994503489658,0.024089378584219022,0.024089378584219022
ID_54A9SS,0.25133167524584454,0.25133167524584454,0.20129453697803848,0.20129453697803848,0.2722001557493293,0.2722001557493293,0.25133167524584454,0.25133167524584454
ID_0USD12,0.024079788482056087,0.024079788482056087,0.010832088975536171,0.010832088975536171,0.012322677093176884,0.012322677093176884,0.024079788482056087,0.024079788482056087
ID_RPZ22Z,0.024079788482056087,0.024079788482056087,0.01081187346516634,0.01081187346516634,0.012322677093176884,0.012322677093176884,0.024079788482056087,0.024079788482056087
ID_ST1G3A,0.024079788482056087,0.024079788482056087,0.01141349802284868,0.01141349802284868,0.012330195226798272,0.012330195226798272,0.024079788482056087,0.024079788482056087
ID_R653PC,0.024079788482056087,0.024079788482056087,0.01141349802284868,0.01141349802284868,0.012330195226798272,0.012330195226798272,0.024079788482056087,0.024079788482056087
ID_MXKXHH,0.024079788482056087,0.024079788482056087,0.010843229048113728,0.010843229048113728,0.012322677093176884,0.012322677093176884,0.024079788482056087,0.024079788482056087
ID_EBHVGH,0.024079788482056087,0.024079788482056087,0.011141610755030788,0.011141610755030788,0.013108186906804115,0.013108186906804115,0.024079788482056087,0.024079788482056087
ID_UTUSKA,0.024079788482056087,0.024079788482056087,0.011370238931915917,0.011370238931915917,0.012336062148526795,0.012336062148526795,0.024079788482056087,0.024079788482056087
ID_QXI7WO,0.024079788482056087,0.024079788482056087,0.011341235637774274,0.011341235637774274,0.013073652471839205,0.013073652471839205,0.024079788482056087,0.024079788482056087
ID_JUWIIQ,0.024079788482056087,0.024079788482056087,0.011499730380280538,0.011499730380280538,0.013211234983548883,0.013211234983548883,0.024079788482056087,0.024079788482056087
ID_KG679D,0.024079788482056087,0.024079788482056087,0.011083185844660228,0.011083185844660228,0.012336062148526795,0.012336062148526795,0.024079788482056087,0.024079788482056087
ID_0SBJWI,0.024079788482056087,0.024079788482056087,0.011370238931915917,0.011370238931915917,0.012336062148526795,0.012336062148526795,0.024079788482056087,0.024079788482056087
ID_BZ3FXA,0.2927480505494609,0.2927480505494609,0.377497729792999,0.377497729792999,0.29177413189232726,0.29177413189232726,0.2927480505494609,0.2927480505494609
ID_HUWRBN,0.024079788482056087,0.024079788482056087,0.011341235637774274,0.011341235637774274,0.013073652471839205,0.013073652471839205,0.024079788482056087,0.024079788482056087
ID_REHHGY,0.024079788482056087,0.024079788482056087,0.010843229048113728,0.010843229048113728,0.012322677093176884,0.012322677093176884,0.024079788482056087,0.024079788482056087
ID_PMEGO0,0.024079788482056087,0.024079788482056087,0.011083185844660228,0.011083185844660228,0.012336062148526795,0.012336062148526795,0.024079788482056087,0.024079788482056087
ID_IL6LSS,0.024079788482056087,0.024079788482056087,0.011543086901057747,0.011543086901057747,0.013113567699085761,0.013113567699085761,0.024079788482056087,0.024079788482056087
ID_PHPRJV,0.024079788482056087,0.024079788482056087,0.011499730380280538,0.011499730380280538,0.013211234983548883,0.013211234983548883,0.024079788482056087,0.024079788482056087
ID_YZPT9I,0.025593346455342923,0.025593346455342923,0.012689707302970078,0.012689707302970078,0.017727025657338583,0.017727025657338583,0.025593346455342923,0.025593346455342923
ID_INX5GB,0.025000788326050873,0.025000788326050873,0.020720126743381424,0.020720126743381424,0.01780954015659817,0.01780954015659817,0.025000788326050873,0.025000788326050873
ID_SWPYGT,0.4322842719318758,0.4322842719318758,0.2678125010765931,0.2678125010765931,0.24817783536621837,0.24817783536621837,0.4322842719318758,0.4322842719318758
ID_FJI00V,0.4063577285185628,0.4063577285185628,0.30790903746029863,0.30790903746029863,0.12876594757105264,0.12876594757105264,0.4063577285185628,0.4063577285185628
ID_IEX2UL,0.40247637276863274,0.40247637276863274,0.2371782047917309,0.2371782047917309,0.23301876644118663,0.23301876644118663,0.40247637276863274,0.40247637276863274
ID_0O39EX,0.10728172553789644,0.10728172553789644,0.0442454553499293,0.0442454553499293,0.059144714913261634,0.059144714913261634,0.10728172553789644,0.10728172553789644
ID_S4XD8H,0.024076118176518897,0.024076118176518897,0.012107334699739696,0.012107334699739696,0.017825192880044458,0.017825192880044458,0.024076118176518897,0.024076118176518897
ID_T922CM,0.4918865433808205,0.4918865433808205,0.37446229446479107,0.37446229446479107,0.3621240761533518,0.3621240761533518,0.4918865433808205,0.4918865433808205
ID_IZKU1L,0.026667611096183604,0.026667611096183604,0.01992989082971026,0.01992989082971026,0.01976057698408904,0.01976057698408904,0.026667611096183604,0.026667611096183604
ID_HT4WWZ,0.026687635391905128,0.026687635391905128,0.02467664890941238,0.02467664890941238,0.019705062434185554,0.019705062434185554,0.026687635391905128,0.026687635391905128
ID_N57ZY0,0.40034814029711363,0.40034814029711363,0.22929865522993184,0.22929865522993184,0.2614595812800495,0.2614595812800495,0.40034814029711363,0.40034814029711363
ID_97YIMP,0.026687635391905128,0.026687635391905128,0.02467664890941238,0.02467664890941238,0.019705062434185554,0.019705062434185554,0.026687635391905128,0.026687635391905128
ID_D51DKG,0.36485303044584394,0.36485303044584394,0.15801760588984418,0.15801760588984418,0.15082341083202724,0.15082341083202724,0.36485303044584394,0.36485303044584394
ID_8DBGRU,0.10562201776832272,0.10562201776832272,0.041864276146414865,0.041864276146414865,0.057357566318884126,0.057357566318884126,0.10562201776832272,0.10562201776832272
ID_9CQJQW,0.10728172553789644,0.10728172553789644,0.0442454553499293,0.0442454553499293,0.059144714913261634,0.059144714913261634,0.10728172553789644,0.10728172553789644
ID_DZTIC5,0.3890408432575086,0.3890408432575086,0.21680896576474273,0.21680896576474273,0.21865638967308187,0.21865638967308187,0.3890408432575086,0.3890408432575086
ID_RT2NGQ,0.024852847520522244,0.024852847520522244,0.012528591377678618,0.012528591377678618,0.018234413691123635,0.018234413691123635,0.024852847520522244,0.024852847520522244
ID_3TV8X9,0.4038839304072503,0.4038839304072503,0.21078349143577427,0.21078349143577427,0.19062156554663698,0.19062156554663698,0.4038839304072503,0.4038839304072503
ID_JSJFMM,0.3890408432575086,0.3890408432575086,0.21680896576474273,0.21680896576474273,0.21865638967308187,0.21865638967308187,0.3890408432575086,0.3890408432575086
ID_U7DE1J,0.02668872851601213,0.02668872851601213,0.02180346535531538,0.02180346535531538,0.020086035183403333,0.020086035183403333,0.02668872851601213,0.02668872851601213
ID_QYPSZ8,0.025000788326050873,0.025000788326050873,0.020720126743381424,0.020720126743381424,0.01780954015659817,0.01780954015659817,0.025000788326050873,0.025000788326050873
ID_HXWPHV,0.02408666087344936,0.02408666087344936,0.011441094743783953,0.011441094743783953,0.0162144451457402,0.0162144451457402,0.02408666087344936,0.02408666087344936
ID_4XJUM7,0.026787298067008632,0.026787298067008632,0.023149108750601395,0.023149108750601395,0.0192716071700003,0.0192716071700003,0.026787298067008632,0.026787298067008632
ID_OOZOIL,0.025548392289381827,0.025548392289381827,0.011318475492049332,0.011318475492049332,0.01607544821568409,0.01607544821568409,0.025548392289381827,0.025548392289381827
ID_95I388,0.025593346455342923,0.025593346455342923,0.012689707302970078,0.012689707302970078,0.017727025657338583,0.017727025657338583,0.025593346455342923,0.025593346455342923
ID_Z9ECXM,0.026787298067008632,0.026787298067008632,0.023149108750601395,0.023149108750601395,0.0192716071700003,0.0192716071700003,0.026787298067008632,0.026787298067008632
ID_VJMSAU,0.025548392289381827,0.025548392289381827,0.011318475492049332,0.011318475492049332,0.01607544821568409,0.01607544821568409,0.025548392289381827,0.025548392289381827
ID_2SWR73,0.026788215788187023,0.026788215788187023,0.01779110790689463,0.01779110790689463,0.017727103653611916,0.017727103653611916,0.026788215788187023,0.026788215788187023
ID_KEQHOC,0.026667611096183604,0.026667611096183604,0.021240765166024595,0.021240765166024595,0.021576196935867355,0.021576196935867355,0.026667611096183604,0.026667611096183604
ID_59TJN8,0.025548392289381827,0.025548392289381827,0.011318475492049332,0.011318475492049332,0.01607544821568409,0.01607544821568409,0.025548392289381827,0.025548392289381827
ID_Y9ZQLU,0.025593346455342923,0.025593346455342923,0.012689707302970078,0.012689707302970078,0.017727025657338583,0.017727025657338583,0.025593346455342923,0.025593346455342923
ID_KH6UO0,0.025593346455342923,0.025593346455342923,0.012689707302970078,0.012689707302970078,0.017727025657338583,0.017727025657338583,0.025593346455342923,0.025593346455342923
ID_RSQVI7,0.024079788482056087,0.024079788482056087,0.010819245995657688,0.010819245995657688,0.01986105699865281,0.01986105699865281,0.024079788482056087,0.024079788482056087
ID_539EVX,0.02680933320801555,0.02680933320801555,0.019176873994326483,0.019176873994326483,0.01788446236755968,0.01788446236755968,0.02680933320801555,0.02680933320801555
ID_BI2VMU,0.4322842719318758,0.4322842719318758,0.2678125010765931,0.2678125010765931,0.24817783536621837,0.24817783536621837,0.4322842719318758,0.4322842719318758
ID_4D3I04,0.024076118176518897,0.024076118176518897,0.012107334699739696,0.012107334699739696,0.017825192880044458,0.017825192880044458,0.024076118176518897,0.024076118176518897
ID_U45SXA,0.40247637276863274,0.40247637276863274,0.2371782047917309,0.2371782047917309,0.23301876644118663,0.23301876644118663,0.40247637276863274,0.40247637276863274
ID_4JPZY9,0.4322842719318758,0.4322842719318758,0.2678125010765931,0.2678125010765931,0.24817783536621837,0.24817783536621837,0.4322842719318758,0.4322842719318758
ID_EMQNRZ,0.40247637276863274,0.40247637276863274,0.2371782047917309,0.2371782047917309,0.23301876644118663,0.23301876644118663,0.40247637276863274,0.40247637276863274
ID_LP9JYH,0.025593346455342923,0.025593346455342923,0.01242316244371742,0.01242316244371742,0.018105464626004358,0.018105464626004358,0.025593346455342923,0.025593346455342923
ID_XBNGOR,0.026788215788187023,0.026788215788187023,0.01714109905587832,0.01714109905587832,0.017727103653611916,0.017727103653611916,0.026788215788187023,0.026788215788187023
ID_6P6UZG,0.4041809105344168,0.4041809105344168,0.20331014602986608,0.20331014602986608,0.1908692059371211,0.1908692059371211,0.4041809105344168,0.4041809105344168
ID_EVADQD,0.026788215788187023,0.026788215788187023,0.01779110790689463,0.01779110790689463,0.017727103653611916,0.017727103653611916,0.026788215788187023,0.026788215788187023
ID_STBPWO,0.024076118176518897,0.024076118176518897,0.012107334699739696,0.012107334699739696,0.017825192880044458,0.017825192880044458,0.024076118176518897,0.024076118176518897
ID_XU7MY3,0.024853374010269113,0.024853374010269113,0.011967889511904577,0.011967889511904577,0.01658797877957934,0.01658797877957934,0.024853374010269113,0.024853374010269113
ID_UE54M8,0.02407981262055958,0.02407981262055958,0.01218623243793323,0.01218623243793323,0.01842508871299251,0.01842508871299251,0.02407981262055958,0.02407981262055958
ID_0NEC9T,0.024852847520522244,0.024852847520522244,0.012528591377678618,0.012528591377678618,0.018234413691123635,0.018234413691123635,0.024852847520522244,0.024852847520522244
ID_2MDCUV,0.025000788326050873,0.025000788326050873,0.018857561169130777,0.018857561169130777,0.017680035501947973,0.017680035501947973,0.025000788326050873,0.025000788326050873
ID_BXXMB9,0.40247637276863274,0.40247637276863274,0.2371782047917309,0.2371782047917309,0.23301876644118663,0.23301876644118663,0.40247637276863274,0.40247637276863274
ID_F4K9RH,0.02668872851601213,0.02668872851601213,0.02180346535531538,0.02180346535531538,0.020086035183403333,0.020086035183403333,0.02668872851601213,0.02668872851601213
ID_YC2PUL,0.025593346455342923,0.025593346455342923,0.012689707302970078,0.012689707302970078,0.017727025657338583,0.017727025657338583,0.025593346455342923,0.025593346455342923
ID_Q3GQZC,0.02408666087344936,0.02408666087344936,0.011441094743783953,0.011441094743783953,0.0162144451457402,0.0162144451457402,0.02408666087344936,0.02408666087344936
ID_8R80X6,0.02408666087344936,0.02408666087344936,0.011441094743783953,0.011441094743783953,0.0162144451457402,0.0162144451457402,0.02408666087344936,0.02408666087344936
ID_1IESDO,0.02680933320801555,0.02680933320801555,0.019176873994326483,0.019176873994326483,0.01788446236755968,0.01788446236755968,0.02680933320801555,0.02680933320801555
ID_EQG3A7,0.40446074697704393,0.40446074697704393,0.2018652750247479,0.2018652750247479,0.18962792242459006,0.18962792242459006,0.40446074697704393,0.40446074697704393
ID_JMND8O,0.024079788482056087,0.024079788482056087,0.010957928878703393,0.010957928878703393,0.017853765757055867,0.017853765757055867,0.024079788482056087,0.024079788482056087
ID_DNU0QM,0.02793239431029262,0.02793239431029262,0.019770273454654493,0.019770273454654493,0.01899545574002416,0.01899545574002416,0.02793239431029262,0.02793239431029262
ID_5UJIQ7,0.025657044530179068,0.025657044530179068,0.012081288501511968,0.012081288501511968,0.016302241778289366,0.016302241778289366,0.025657044530179068,0.025657044530179068
ID_DGWKWK,0.02680933320801555,0.02680933320801555,0.019176873994326483,0.019176873994326483,0.01788446236755968,0.01788446236755968,0.02680933320801555,0.02680933320801555
ID_8Y16EG,0.026787298067008632,0.026787298067008632,0.023149108750601395,0.023149108750601395,0.0192716071700003,0.0192716071700003,0.026787298067008632,0.026787298067008632
ID_QCEB9N,0.025000788326050873,0.025000788326050873,0.020720126743381424,0.020720126743381424,0.01780954015659817,0.01780954015659817,0.025000788326050873,0.025000788326050873
